"policy_id","cal_year","occurrence_date","usage","occasional_commercial","area","province","overnight_parking","security_device","vehicle_id","body_type","vehicle_power","fuel","transmission","engine_cc","vehicle_value","gender","age","ncd_level","gross_amount","net_amount","marital","employment","occupation","years_licensed","licensing_age","vehicle_age","reported_mileage","num_drivers","exposure","employment_missing","reported_mileage_missing","engine_cc_missing"
"P0000112",2023,2023-12-30,"Commuting",FALSE,"Suburban","Ulster","Driveway",TRUE,1,"Hatchback","Low","Diesel","M",600,16623,"M",29,1,2651.61055876717,2401.61055876717,"Single","Employed","Lecturer",7,22,12,7500,2,0.167123288,0,0,0
"P0000112",2024,2024-04-23,"Commuting",FALSE,"Suburban","Ulster","Driveway",TRUE,1,"Hatchback","Low","Diesel","M",600,16623,"M",30,0,13041.0343371435,12791.0343371435,"Single","Employed","Lecturer",8,22,13,15000,2,1,0,0,0
"P0000112",2024,2024-11-24,"Commuting",FALSE,"Suburban","Ulster","Driveway",TRUE,1,"Hatchback","Low","Diesel","M",600,16623,"M",30,0,2955.24936498865,2705.24936498865,"Single","Employed","Lecturer",8,22,13,15000,2,1,0,0,0
"P0000114",2018,2018-05-07,"Commuting",TRUE,"Suburban","Connacht","Garage",TRUE,1,"Van","High","Petrol","M",974,31029,"F",37,1,10929.4067771218,10679.4067771218,"Married","Employed","Skilled Trades",19,18,9,34000,1,1,0,0,0
"P0000114",2019,2019-02-01,"Commuting",FALSE,"Suburban","Connacht","Garage",TRUE,1,"Van","High","Petrol","M",974,31029,"F",38,0,3477.15502743814,3227.15502743814,"Married","Employed","Skilled Trades",20,18,10,13500,1,1,0,0,0
"P0000115",2020,2020-07-02,"Commuting",FALSE,"Rural","Leinster","Street",FALSE,1,"Estate","Low","Petrol","M",600,12111,"M",51,3,13203.2699082987,12953.2699082987,"Married","Employed","Skilled Trades",33,18,11,13000,1,1,0,0,0
"P0000117",2019,2019-05-25,"Commuting",FALSE,"Suburban","Leinster","Driveway",FALSE,1,"Hatchback","Med","Petrol","M",1706,42006,"F",24,2,19732.8774849369,19482.8774849369,"Single","Employed","Primary Teacher",3,21,8,23000,1,1,0,0,0
"P0000117",2024,2024-01-11,"Commuting",FALSE,"Suburban","Leinster","Driveway",FALSE,1,"Hatchback","Med","Petrol","M",1706,42006,"F",29,4,12891.8848340679,12641.8848340679,"Single","Employed","Primary Teacher",8,21,13,9500,1,1,0,0,0
"P0000123",2019,2019-01-14,"Commuting",FALSE,"Suburban","Leinster","Driveway",FALSE,1,"Estate","Low","Diesel","M",600,13066,"F",36,2,12473.0414313632,12223.0414313632,"Married","Employed","Skilled Trades",17,19,12,14000,2,1,0,0,0
"P0000130",2017,2017-12-21,"Commuting",FALSE,"Suburban","Leinster","Driveway",FALSE,1,"Hatchback","Med","Diesel","M",600,21260,"F",19,1,6463.28458746748,6213.28458746748,"Single","Employed","Lecturer",2,17,10,14500,1,1,0,0,0
"P0000131",2020,2020-07-08,"Private",FALSE,"Suburban","Ulster","Garage",FALSE,1,"Saloon","Low","Diesel","M",600,7329,"F",22,0,32304.1845533171,32054.1845533171,"Single","Student","Lecturer",4,18,8,7000,1,0.736986301,0,0,0
"P0000131",2022,2022-12-01,"Private",FALSE,"Suburban","Ulster","Garage",FALSE,1,"Saloon","Low","Diesel","M",600,7329,"F",24,1,1737.03231889889,1487.03231889889,"Single","Student","Lecturer",6,18,10,6500,1,1,0,0,0
"P0000132",2021,2021-02-07,"Commuting",FALSE,"Rural","Leinster","Garage",FALSE,1,"Estate","Med","Petrol","M",657,19261,"M",40,4,20681.1602682028,20431.1602682028,"Married","Employed","Retail",22,18,11,14500,1,1,0,0,0
"P0000132",2022,2022-09-20,"Commuting",FALSE,"Rural","Leinster","Garage",FALSE,1,"Estate","Med","Petrol","M",657,19261,"M",41,2,15200.9873617129,14950.9873617129,"Married","Employed","Retail",23,18,12,24000,1,1,0,0,0
"P0000133",2019,2019-04-04,"Commuting",FALSE,"Suburban","Leinster","Street",TRUE,1,"SUV","High","Diesel","M",1302,36450,"F",36,2,9484.12624851244,9234.12624851244,"Single","Employed","Doctor",16,20,11,19000,1,1,0,0,0
"P0000133",2019,2019-11-18,"Commuting",FALSE,"Suburban","Leinster","Street",TRUE,1,"SUV","High","Diesel","M",1302,36450,"F",36,2,6924.74016919286,6674.74016919286,"Single","Employed","Doctor",16,20,11,19000,1,1,0,0,0
"P0000133",2020,2020-02-21,"Commuting",FALSE,"Suburban","Leinster","Street",TRUE,1,"SUV","High","Diesel","M",1302,36450,"F",37,0,25150.3107373556,24900.3107373556,"Single","Employed","Doctor",17,20,12,22000,1,1,0,0,0
"P0000133",2022,2022-05-12,"Commuting",FALSE,"Suburban","Leinster","Street",TRUE,1,"SUV","High","Diesel","M",1302,36450,"F",39,1,17411.8322520971,17161.8322520971,"Single","Employed","Doctor",19,20,14,11000,1,1,0,0,0
"P0000134",2024,2024-02-08,"Private",FALSE,"Rural","Leinster","Driveway",TRUE,1,"Estate","Med","Petrol","M",1494,35925,"F",27,4,13360.7753746426,13110.7753746426,"Single","Student","Lecturer",8,19,7,7000,1,1,0,0,0
"P0000135",2020,2020-07-23,"Commuting",FALSE,"Suburban","Munster","Driveway",TRUE,1,"Saloon","High","Diesel","M",1647,41209,"F",33,1,33232.2343566228,32982.2343566228,"Single","Employed","Garda",14,19,6,16000,1,0.504109589,0,0,0
"P0000135",2020,2020-10-29,"Commuting",FALSE,"Suburban","Munster","Driveway",TRUE,1,"Saloon","High","Diesel","M",1647,41209,"F",33,1,5256.1329522429,5006.1329522429,"Single","Employed","Garda",14,19,6,16000,1,0.504109589,0,0,0
"P0000135",2024,2024-09-05,"Commuting",FALSE,"Suburban","Munster","Driveway",TRUE,1,"Saloon","High","Diesel","M",1647,41209,"F",37,3,21888.2804557406,21638.2804557406,"Single","Employed","Garda",18,19,10,8500,1,1,0,0,0
"P0000137",2018,2018-09-30,"Private",FALSE,"Suburban","Leinster","Street",TRUE,1,"Saloon","Med","Diesel","M",1102,31715,"F",22,1,7790.35868885674,7540.35868885674,"Single","Student","Other",5,17,7,8500,1,1,0,0,0
"P0000140",2019,2019-12-19,"Commuting",FALSE,"Suburban","Ulster","Driveway",TRUE,1,"Estate","Low","Diesel","M",600,10843,"F",51,2,6919.59261251065,6669.59261251065,"Married","Employed","Secondary Teacher",32,19,9,21000,1,1,0,0,0
"P0000141",2024,2024-08-06,"Commuting",TRUE,"Urban","Leinster","Street",TRUE,1,"SUV","High","Petrol","M",2042,59266,"M",62,2,50460.3719622477,50000,"Married","Self-Employed","Accountant",41,21,7,27000,2,1,0,0,0
"P0000144",2017,2017-12-28,"Commuting",FALSE,"Suburban","Munster","Driveway",TRUE,1,"Estate","Med","Diesel","M",602,19116,"M",38,1,1715.33747327125,1465.33747327125,"Married","Employed","Secondary Teacher",20,18,4,10000,1,0.931506849,0,0,0
"P0000146",2024,2024-02-03,"Commuting",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"Saloon","Med","Diesel","M",758,16762,"F",44,4,4214.68395975454,3964.68395975454,"Married","Employed","Retail",27,17,13,11500,1,1,0,0,0
"P0000147",2022,2022-12-25,"Commuting",FALSE,"Rural","Leinster","Driveway",TRUE,1,"Estate","Low","Petrol","M",600,19180,"M",50,1,4418.14338404114,4168.14338404114,"Married","Employed","Primary Teacher",32,18,7,14500,1,1,0,0,0
"P0000148",2019,2019-04-21,"Commuting",FALSE,"Rural","Leinster","Driveway",TRUE,1,"SUV","Low","Diesel","M",600,11974,"F",54,4,13502.6427393248,13252.6427393248,"Married","Employed","Other",32,22,10,35000,1,1,0,0,0
"P0000148",2022,2022-02-16,"Commuting",FALSE,"Rural","Leinster","Driveway",TRUE,1,"SUV","Low","Diesel","M",600,11974,"F",57,3,2902.88097818383,2652.88097818383,"Married","Employed","Other",35,22,11,13250,1,1,0,1,0
"P0000148",2024,2024-10-29,"Commuting",FALSE,"Rural","Leinster","Driveway",TRUE,1,"SUV","Low","Diesel","M",600,11974,"F",59,2,14439.9891427402,14189.9891427402,"Married","Employed","Other",37,22,13,7500,1,1,0,0,0
"P0000149",2021,2021-11-20,"Commuting",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"Hatchback","Med","Diesel","M",600,12456,"F",60,4,1724.73006894216,1474.73006894216,"Married","Employed","Accountant",43,17,11,12000,2,1,0,0,0
"P0000149",2024,2024-03-08,"Commuting",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"Hatchback","Med","Diesel","M",600,12456,"F",63,4,9481.57183581385,9231.57183581385,"Married","Employed","Accountant",46,17,14,8000,2,1,0,0,0
"P0000154",2020,2020-10-16,"Commuting",FALSE,"Urban","Leinster","Driveway",FALSE,1,"Hatchback","Low","Diesel","M",600,12070,"F",67,2,8698.00991354099,8448.00991354099,"Married","Employed","Accountant",50,17,7,11500,1,1,0,0,0
"P0000154",2020,2020-10-24,"Commuting",FALSE,"Urban","Leinster","Driveway",FALSE,1,"Hatchback","Low","Diesel","M",600,12070,"F",67,2,11400.4735141711,11150.4735141711,"Married","Employed","Accountant",50,17,7,11500,1,1,0,0,0
"P0000154",2022,2022-06-26,"Commuting",FALSE,"Urban","Leinster","Driveway",FALSE,1,"Hatchback","Low","Diesel","M",600,12070,"F",69,1,2451.45135705712,2201.45135705712,"Married","Employed","Accountant",52,17,9,8000,1,1,0,0,0
"P0000157",2019,2019-08-14,"Commercial",FALSE,"Suburban","Leinster","Garage",FALSE,1,"Van","High","Diesel","M",1400,36789,"F",47,4,20177.7428280623,19927.7428280623,"Married","Employed","Skilled Trades",27,20,11,45500,1,1,0,0,0
"P0000157",2019,2019-11-21,"Commercial",FALSE,"Suburban","Leinster","Garage",FALSE,1,"Van","High","Diesel","M",1400,36789,"F",47,4,35173.1557134376,34923.1557134376,"Married","Employed","Skilled Trades",27,20,11,45500,1,1,0,0,0
"P0000159",2016,2016-08-08,"Commuting",FALSE,"Rural","Munster","Garage",FALSE,1,"Estate","Low","Petrol","M",600,12722,"M",23,1,15324.4207372982,15074.4207372982,"Single","Employed","Secondary Teacher",3,20,12,14000,1,0.523287671,0,0,0
"P0000159",2017,2017-06-21,"Commuting",FALSE,"Rural","Munster","Garage",FALSE,1,"Estate","Low","Petrol","M",600,12722,"M",24,0,16960.1944466604,16710.1944466604,"Single","Employed","Secondary Teacher",4,20,13,15000,1,1,0,0,0
"P0000159",2021,2021-03-08,"Commuting",FALSE,"Rural","Munster","Garage",FALSE,1,"Estate","Low","Petrol","M",600,12722,"M",28,3,6025.5504468486,5775.5504468486,"Single","Employed","Secondary Teacher",8,20,17,11500,1,1,0,0,0
"P0000164",2017,2017-08-17,"Private",FALSE,"Suburban","Leinster","Street",TRUE,1,"Van","Med","Petrol","M",1929,43845,"M",39,1,9159.65515521511,8909.65515521511,"Married","Unemployed","Skilled Trades",22,17,7,5500,2,1,0,0,0
"P0000164",2022,2022-10-15,"Private",FALSE,"Suburban","Leinster","Street",TRUE,1,"Van","Med","Petrol","M",1929,43845,"M",44,2,38115.9977328454,37865.9977328454,"Married","Unemployed","Skilled Trades",27,17,9,14500,2,1,0,0,1
"P0000169",2024,2024-03-01,"Commuting",FALSE,"Rural","Connacht","Driveway",TRUE,1,"SUV","Med","Petrol","M",996,19924,"M",62,2,6982.17833453835,6732.17833453835,"Married","Self-Employed","Nurse",44,18,6,17500,1,1,0,0,0
"P0000170",2016,2016-10-20,"Commuting",FALSE,"Rural","Munster","Driveway",TRUE,1,"SUV","Low","Petrol","M",696,13862,"M",48,0,2727.67836650813,2477.67836650813,"Married","Employed","Garda",28,20,7,15500,1,0.465753425,0,0,0
"P0000170",2016,2016-10-30,"Commuting",FALSE,"Rural","Munster","Driveway",TRUE,1,"SUV","Low","Petrol","M",696,13862,"M",48,0,9431.72344914318,9181.72344914318,"Married","Employed","Garda",28,20,7,15500,1,0.465753425,0,0,0
"P0000170",2020,2020-06-23,"Commuting",FALSE,"Rural","Munster","Driveway",TRUE,1,"SUV","Low","Petrol","M",696,13862,"M",52,2,6948.96681218516,6698.96681218516,"Married","Employed","Garda",32,20,9,19000,1,1,0,0,0
"P0000170",2021,2021-09-06,"Commuting",FALSE,"Rural","Munster","Driveway",TRUE,1,"SUV","Low","Petrol","M",696,13862,"M",53,0,4582.39143779959,4332.39143779959,"Married","Employed","Garda",33,20,10,14500,1,0.835616438,0,0,0
"P0000173",2023,2023-01-17,"Private",FALSE,"Suburban","Munster","Street",TRUE,1,"Hatchback","Low","Petrol","M",600,8321,"M",28,1,8582.99863248146,8332.99863248146,"Single","Student","Retail",7,21,11,6000,1,0.78630137,0,0,0
"P0000179",2022,2022-11-28,"Commercial",FALSE,"Urban","Leinster","Garage",TRUE,1,"Van","Med","Diesel","M",5225,90000,"M",26,1,34452.9746991236,34202.9746991236,"Single","Unknown","Skilled Trades",7,19,5,18500,1,0.594520548,1,0,0
"P0000179",2024,2024-06-26,"Commercial",FALSE,"Urban","Leinster","Garage",TRUE,1,"Van","Med","Diesel","M",5225,90000,"M",28,1,87283.9338229091,50000,"Single","Unemployed","Skilled Trades",9,19,7,12500,1,1,0,0,0
"P0000182",2017,2017-01-29,"Commuting",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"SUV","High","Petrol","M",3093,73686,"M",49,2,8547.96812733598,8297.96812733598,"Married","Employed","Doctor",29,20,6,10000,2,1,0,0,0
"P0000183",2021,2021-10-06,"Commuting",FALSE,"Urban","Connacht","Driveway",FALSE,1,"Saloon","Med","Petrol","M",996,27527,"M",36,5,9133.65742055626,8883.65742055626,"Married","Employed","Primary Teacher",19,17,12,6500,1,1,0,0,0
"P0000186",2024,2024-09-02,"Commuting",TRUE,"Rural","Ulster","Garage",TRUE,1,"SUV","Med","Petrol","M",1085,30526,"F",50,1,23052.9449374155,22802.9449374155,"Married","Employed","Farmer",30,20,8,20000,1,1,0,0,0
"P0000190",2016,2016-07-23,"Commuting",FALSE,"Urban","Leinster","Driveway",FALSE,1,"Saloon","Med","Diesel","M",850,19171,"F",53,2,17916.5402983747,17666.5402983747,"Married","Employed","Actuary",33,20,7,11000,1,0.509589041,0,0,0
"P0000192",2017,2017-09-16,"Commuting",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"SUV","Med","Diesel","M",2914,62521,"M",34,1,12787.5376162447,12537.5376162447,"Married","Employed","Nurse",14,20,8,14000,1,1,0,0,0
"P0000194",2016,2016-07-28,"Commercial",FALSE,"Rural","Munster","Driveway",FALSE,1,"SUV","Low","Diesel","M",600,7151,"M",17,0,3907.56756926091,3657.56756926091,"Single","Student","Farmer",0,17,10,27500,1,0.506849315,0,0,0
"P0000194",2017,2017-07-30,"Commercial",FALSE,"Rural","Munster","Driveway",FALSE,1,"SUV","Low","Diesel","M",600,7151,"M",18,0,3851.49093921026,3601.49093921026,"Single","Student","Farmer",1,17,11,26000,1,1,0,0,0
"P0000194",2018,2018-01-29,"Commercial",FALSE,"Rural","Munster","Driveway",FALSE,1,"SUV","Low","Diesel","M",600,7151,"M",19,0,12374.9146882279,12124.9146882279,"Single","Student","Farmer",2,17,12,21500,1,1,0,0,0
"P0000194",2018,2018-05-30,"Commercial",FALSE,"Rural","Munster","Driveway",FALSE,1,"SUV","Low","Diesel","M",600,7151,"M",19,0,18658.5785331951,18408.5785331951,"Single","Student","Farmer",2,17,12,21500,1,1,0,0,0
"P0000194",2018,2018-08-18,"Commercial",FALSE,"Rural","Munster","Driveway",FALSE,1,"SUV","Low","Diesel","M",600,7151,"M",19,0,2997.70236673244,2747.70236673244,"Single","Student","Farmer",2,17,12,21500,1,1,0,0,0
"P0000194",2018,2018-09-23,"Commercial",FALSE,"Rural","Munster","Driveway",FALSE,1,"SUV","Low","Diesel","M",600,7151,"M",19,0,11168.9865431861,10918.9865431861,"Single","Student","Farmer",2,17,12,21500,1,1,0,0,0
"P0000194",2018,2018-10-27,"Commercial",FALSE,"Rural","Munster","Driveway",FALSE,1,"SUV","Low","Diesel","M",600,7151,"M",19,0,5534.64583271705,5284.64583271705,"Single","Student","Farmer",2,17,12,21500,1,1,0,0,0
"P0000194",2019,2019-04-25,"Commercial",FALSE,"Rural","Munster","Driveway",FALSE,1,"SUV","Low","Diesel","M",600,7151,"M",20,0,3880.20296056901,3630.20296056901,"Single","Student","Farmer",3,17,13,11500,1,1,0,0,0
"P0000194",2019,2019-11-24,"Commercial",FALSE,"Rural","Munster","Driveway",FALSE,1,"SUV","Low","Diesel","M",600,7151,"M",20,0,19650.1153811654,19400.1153811654,"Single","Student","Farmer",3,17,13,11500,1,1,0,0,0
"P0000194",2019,2019-12-04,"Commercial",FALSE,"Rural","Munster","Driveway",FALSE,1,"SUV","Low","Diesel","M",600,7151,"M",20,0,4451.19421611119,4201.19421611119,"Single","Student","Farmer",3,17,13,11500,1,1,0,0,0
"P0000196",2020,2020-06-12,"Commuting",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"SUV","High","Diesel","M",1996,51551,"M",35,1,10149.6785143618,9899.67851436183,"Single","Employed","Lecturer",17,18,7,8000,1,0.597260274,0,0,0
"P0000196",2023,2023-01-20,"Commuting",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"SUV","High","Diesel","M",1996,51551,"M",38,2,35253.5104044438,35003.5104044438,"Single","Employed","Lecturer",20,18,10,9500,1,1,0,0,0
"P0000197",2023,2023-08-17,"Commercial",FALSE,"Suburban","Leinster","Garage",TRUE,1,"Van","High","Petrol","M",1346,30857,"F",35,4,3619.67760732244,3369.67760732244,"Single","Employed","Skilled Trades",16,19,7,18000,1,1,0,0,0
"P0000198",2024,2024-04-08,"Commuting",FALSE,"Rural","Connacht","Garage",TRUE,1,"Estate","Med","Petrol","M",4798,90000,"M",58,3,16838.8256839727,16588.8256839727,"Married","Employed","Skilled Trades",41,17,7,11000,1,1,0,0,0
"P0000199",2023,2023-04-27,"Commuting",FALSE,"Rural","Leinster","Driveway",FALSE,1,"Saloon","Med","Petrol","M",937,22668,"M",60,4,10050.5277434386,9800.52774343862,"Married","Employed","Retail",43,17,9,15000,2,1,0,0,0
"P0000201",2019,2019-12-13,"Commuting",FALSE,"Urban","Munster","Street",FALSE,1,"Saloon","Med","Diesel","M",600,12925,"F",35,2,4804.17548564412,4554.17548564412,"Married","Employed","Secondary Teacher",18,17,8,13500,1,1,0,0,0
"P0000201",2023,2023-06-16,"Commuting",FALSE,"Urban","Munster","Street",FALSE,1,"Saloon","Med","Diesel","M",600,12925,"F",39,3,5888.29699717911,5638.29699717911,"Married","Employed","Secondary Teacher",22,17,12,28500,1,1,0,0,0
"P0000201",2024,2024-04-27,"Commuting",FALSE,"Urban","Munster","Street",FALSE,1,"Saloon","Med","Diesel","M",600,12925,"F",40,1,18021.9967379616,17771.9967379616,"Married","Employed","Secondary Teacher",23,17,13,18000,1,1,0,0,0
"P0000203",2020,2020-09-03,"Private",FALSE,"Urban","Leinster","Driveway",TRUE,1,"Hatchback","Med","Diesel","M",1162,28541,"M",64,4,28664.2976179194,28414.2976179194,"Married","Unemployed","Other",41,23,8,5500,1,1,0,0,0
"P0000208",2020,2020-05-06,"Commuting",FALSE,"Urban","Ulster","Street",FALSE,1,"Hatchback","Med","Petrol","M",737,17340,"F",34,1,11944.121956707,11694.121956707,"Married","Employed","Nurse",14,20,7,10000,1,1,0,0,0
"P0000208",2021,2021-02-05,"Commuting",FALSE,"Urban","Ulster","Street",FALSE,1,"Hatchback","Med","Petrol","M",737,17340,"F",35,0,11025.8975143762,10775.8975143762,"Married","Employed","Nurse",15,20,8,8500,1,1,0,0,0
"P0000208",2021,2021-08-23,"Commuting",FALSE,"Urban","Ulster","Street",FALSE,1,"Hatchback","Med","Petrol","M",737,17340,"F",35,0,6800.6664888241,6550.6664888241,"Married","Employed","Nurse",15,20,8,8500,1,1,0,0,0
"P0000208",2021,2021-08-28,"Commuting",FALSE,"Urban","Ulster","Street",FALSE,1,"Hatchback","Med","Petrol","M",737,17340,"F",35,0,27650.0990233004,27400.0990233004,"Married","Employed","Nurse",15,20,8,8500,1,1,0,0,0
"P0000208",2024,2024-05-04,"Commuting",FALSE,"Urban","Ulster","Street",FALSE,1,"Hatchback","Med","Petrol","M",737,17340,"F",38,2,8399.4240192334,8149.4240192334,"Married","Employed","Nurse",18,20,11,16000,1,1,0,0,0
"P0000208",2024,2024-08-28,"Commuting",FALSE,"Urban","Ulster","Street",FALSE,1,"Hatchback","Med","Petrol","M",737,17340,"F",38,2,12658.974468902,12408.974468902,"Married","Employed","Nurse",18,20,11,16000,1,1,0,0,0
"P0000210",2022,2022-06-26,"Commuting",FALSE,"Rural","Connacht","Street",TRUE,1,"SUV","Med","Diesel","M",821,24180,"F",36,4,12148.9467497669,11898.9467497669,"Single","Employed","Secondary Teacher",16,20,8,11000,1,1,0,0,0
"P0000210",2023,2023-05-11,"Commuting",FALSE,"Rural","Connacht","Street",TRUE,1,"SUV","Med","Diesel","M",821,24180,"F",37,2,4427.22652705623,4177.22652705623,"Single","Employed","Secondary Teacher",17,20,9,12500,1,1,0,0,0
"P0000211",2021,2021-08-18,"Private",FALSE,"Suburban","Munster","Driveway",TRUE,1,"Van","Med","Hybrid","A",1277,32130,"M",42,4,2203.11035826167,1953.11035826167,"Married","Unemployed","Skilled Trades",20,22,10,4000,1,1,0,0,0
"P0000211",2023,2023-03-29,"Private",FALSE,"Suburban","Munster","Driveway",TRUE,1,"Van","Med","Hybrid","A",1277,32130,"M",44,3,2592.04667867565,2342.04667867565,"Married","Unemployed","Skilled Trades",22,22,12,9500,1,1,0,0,0
"P0000216",2016,2016-07-05,"Private",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"SUV","Med","Hybrid","A",3257,65000,"M",17,1,10234.5791070693,9984.57910706928,"Single","Student","Primary Teacher",0,17,8,19000,1,0.506849315,0,0,0
"P0000216",2016,2016-07-27,"Private",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"SUV","Med","Hybrid","A",3257,65000,"M",17,1,3516.30782394156,3266.30782394156,"Single","Student","Primary Teacher",0,17,8,19000,1,0.506849315,0,0,0
"P0000216",2019,2019-04-20,"Private",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"SUV","Med","Hybrid","A",3257,65000,"M",20,2,4493.56166906318,4243.56166906318,"Single","Student","Primary Teacher",3,17,11,10000,1,1,0,0,0
"P0000216",2019,2019-11-18,"Private",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"SUV","Med","Hybrid","A",3257,65000,"M",20,2,6718.04605812141,6468.04605812141,"Single","Student","Primary Teacher",3,17,11,10000,1,1,0,0,0
"P0000216",2020,2020-02-15,"Private",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"SUV","Med","Hybrid","A",3257,65000,"M",21,0,3377.81244397354,3127.81244397354,"Single","Student","Primary Teacher",4,17,12,6000,1,1,0,0,0
"P0000216",2020,2020-12-30,"Private",FALSE,"Suburban","Leinster","Driveway",TRUE,1,"SUV","Med","Hybrid","A",3257,65000,"M",21,0,12901.4183964946,12651.4183964946,"Single","Student","Primary Teacher",4,17,12,6000,1,1,0,0,0
"P0000217",2022,2022-05-28,"Commuting",FALSE,"Suburban","Munster","Garage",FALSE,1,"Estate","Med","Hybrid","A",830,18433,"F",42,2,3131.68760707108,2881.68760707108,"Married","Employed","Other",23,19,13,12500,1,1,0,0,0
"P0000221",2016,2016-11-10,"Private",FALSE,"Suburban","Munster","Driveway",TRUE,1,"Estate","Med","Diesel","M",1645,36495,"M",42,1,9985.95416364642,9735.95416364642,"Married","Unemployed","Skilled Trades",22,20,8,6500,1,0.994520548,0,0,0
